Date,Price,,,,,
22/06/2020,"26,024.96",,,,,
23/06/2020,"26,156.10",,,,,
24/06/2020,"25,445.94",,,,,
25/06/2020,"25,745.60",,,,,
26/06/2020,"25,015.55",,,,,
29/06/2020,"25,595.80",,,,,
30/06/2020,"25,812.88",,,,,
01/07/2020,"25,734.97",,,,,
02/07/2020,"25,827.36",,,,,
06/07/2020,"26,287.03",,,,,
07/07/2020,"25,890.18",,,,,
08/07/2020,"26,067.28",,,,,
09/07/2020,"25,706.09",,,,,
10/07/2020,"26,075.30",,,,,
13/07/2020,"26,085.80",,,,,
14/07/2020,"26,642.59",,,,,
15/07/2020,"26,870.10",,,,,
16/07/2020,"26,734.71",,,,,
17/07/2020,"26,671.95",,,,,
20/07/2020,"26,680.87",,,,,
21/07/2020,"26,840.40",,,,,
22/07/2020,"27,005.84",,,,,
23/07/2020,"26,652.33",,,,,
24/07/2020,"26,469.89",,,,,
27/07/2020,"26,584.77",,,,,
28/07/2020,"26,379.28",,,,,
29/07/2020,"26,539.57",,,,,
30/07/2020,"26,313.65",,,,,
31/07/2020,"26,428.32",,,,,
03/08/2020,"26,664.40",,,,,
04/08/2020,"26,828.47",,,,,
05/08/2020,"27,201.52",,,,,
06/08/2020,"27,386.98",,,,,
07/08/2020,"27,433.48",,,,,
10/08/2020,"27,791.44",,,,,
11/08/2020,"27,686.91",,,,,
12/08/2020,"27,976.84",,,,,
13/08/2020,"27,896.72",,,,,
14/08/2020,"27,931.02",,,,,
17/08/2020,"27,844.91",,,,,
18/08/2020,"27,778.07",,,,,
19/08/2020,"27,692.88",,,,,
20/08/2020,"27,739.73",,,,,
21/08/2020,"27,930.33",,,,,
24/08/2020,"28,308.46",,,,,
25/08/2020,"28,248.44",,,,,
26/08/2020,"28,331.92",,,,,
27/08/2020,"28,492.27",,,,,
28/08/2020,"28,653.87",,,,,
31/08/2020,"28,430.05",,,,,
01/09/2020,"28,645.66",,,,,
02/09/2020,"29,100.50",,,,,
03/09/2020,"28,292.73",,,,,
04/09/2020,"28,133.31",,,,,
08/09/2020,"27,500.89",,,,,
09/09/2020,"27,940.47",,,,,
10/09/2020,"27,534.58",,,,,
11/09/2020,"27,665.64",,,,,
14/09/2020,"27,993.33",,,,,
15/09/2020,"27,995.60",,,,,
16/09/2020,"28,032.38",,,,,
17/09/2020,"27,901.98",,,,,
18/09/2020,"27,657.42",,,,,
21/09/2020,"27,147.70",,,,,
22/09/2020,"27,288.18",,,,,
23/09/2020,"26,763.13",,,,,
24/09/2020,"26,815.44",,,,,
25/09/2020,"27,173.96",,,,,
28/09/2020,"27,584.06",,,,,
29/09/2020,"27,452.66",,,,,
30/09/2020,"27,781.70",,,,,
01/10/2020,"27,816.90",,,,,
02/10/2020,"27,682.81",,,,,
05/10/2020,"28,148.64",,,,,
06/10/2020,"27,772.76",,,,,
07/10/2020,"28,303.46",,,,,
08/10/2020,"28,425.51",,,,,
09/10/2020,"28,586.90",,,,,
12/10/2020,"28,837.52",,,,,
13/10/2020,"28,679.81",,,,,
14/10/2020,"28,514.00",,,,,
15/10/2020,"28,494.20",,,,,
16/10/2020,"28,606.31",,,,,
19/10/2020,"28,195.42",,,,,
20/10/2020,"28,308.79",,,,,
21/10/2020,"28,210.82",,,,,
22/10/2020,"28,363.66",,,,,
23/10/2020,"28,335.57",,,,,
26/10/2020,"27,685.38",,,,,
27/10/2020,"27,463.19",,,,,
28/10/2020,"26,519.95",,,,,
29/10/2020,"26,659.11",,,,,
30/10/2020,"26,501.60",,,,,
02/11/2020,"26,925.05",,,,,
03/11/2020,"27,480.03",,,,,
04/11/2020,"27,847.66",,,,,
05/11/2020,"28,390.18",,,,,
06/11/2020,"28,323.40",,,,,
09/11/2020,"29,157.97",,,,,
10/11/2020,"29,420.92",,,,,
11/11/2020,"29,397.63",,,,,
12/11/2020,"29,080.17",,,,,
13/11/2020,"29,479.81",,,,,
16/11/2020,"29,950.44",,,,,
17/11/2020,"29,783.35",,,,,
18/11/2020,"29,438.42",,,,,
19/11/2020,"29,483.23",,,,,
20/11/2020,"29,263.48",,,,,
23/11/2020,"29,591.27",,,,,
24/11/2020,"30,046.24",,,,,
25/11/2020,"29,872.47",,,,,
27/11/2020,"29,910.37",,,,,
30/11/2020,"29,638.64",,,,,
01/12/2020,"29,823.92",,,,,
02/12/2020,"29,883.79",,,,,
03/12/2020,"29,969.52",,,,,
04/12/2020,"30,218.26",,,,,
07/12/2020,"30,069.79",,,,,
08/12/2020,"30,173.88",,,,,
09/12/2020,"30,068.81",,,,,
10/12/2020,"29,999.26",,,,,
11/12/2020,"30,046.37",,,,,
14/12/2020,"29,861.55",,,,,
15/12/2020,"30,199.31",,,,,
16/12/2020,"30,154.54",,,,,
17/12/2020,"30,303.37",,,,,
18/12/2020,"30,179.05",,,,,
21/12/2020,"30,216.45",,,,,
22/12/2020,"30,015.51",,,,,
23/12/2020,"30,129.83",,,,,
24/12/2020,"30,199.87",,,,,
28/12/2020,"30,403.97",,,,,
29/12/2020,"30,335.67",,,,,
30/12/2020,"30,409.56",,,,,
31/12/2020,"30,606.48",,,,,
